cnty_name,naics_code,count,lat,lng
Lake,Broadcasting (Except Internet),6,41.4722068,-87.3763654
Lake,Other Information Services,8,41.4722068,-87.3763654
Lake,Miscellaneous Store Retailers,162,41.4722068,-87.3763654
Lake,Couriers And Messengers,15,41.4722068,-87.3763654
Lake,Textile Mills,1,41.4722068,-87.3763654
Lake,Clothing And Clothing Accessories Stores,135,41.4722068,-87.3763654
Lake,Nonmetallic Mineral Product Mfg,41,41.4722068,-87.3763654
Lake,Fabricated Metal Product Mfg,105,41.4722068,-87.3763654
Lake,Primary Metal Manufacturing,16,41.4722068,-87.3763654
Lake,Support Activities For Transportation,79,41.4722068,-87.3763654
Lake,Hospitals,12,41.4722068,-87.3763654
Laporte,Warehousing And Storage,7,41.5490215,-86.7423662
Laporte,Mining,3,41.5490215,-86.7423662
Laporte,Telecommunications,5,41.5490215,-86.7423662
Laporte,Plastics And Rubber Products Mfg,14,41.5490215,-86.7423662
Laporte,Transit And Ground Passenger Trans.,3,41.5490215,-86.7423662
Laporte,Textile Product Mills,4,41.5490215,-86.7423662
Laporte,"Performing Arts, Spectator Sports, And Related Industries",4,41.5490215,-86.7423662
Laporte,Machinery Manufacturing,28,41.5490215,-86.7423662
Laporte,Miscellaneous Manufacturing,9,41.5490215,-86.7423662
Laporte,Utilities,7,41.5490215,-86.7423662
Laporte,"Arts, Entertainment, And Recreation",33,41.5490215,-86.7423662
Laporte,Electric,2,41.5490215,-86.7423662
Laporte,Accommodation,24,41.5490215,-86.7423662
Laporte,Management Of Companies And Enterprises,15,41.5490215,-86.7423662
Laporte,Couriers And Messengers,2,41.5490215,-86.7423662
Laporte,Broadcasting (Except Internet),5,41.5490215,-86.7423662
Laporte,Health And Personal Care Stores,32,41.5490215,-86.7423662
Laporte,Computer And Electronic Product Mfg,6,41.5490215,-86.7423662
Laporte,Crop Production,23,41.5490215,-86.7423662
Laporte,Animal Production,11,41.5490215,-86.7423662
Laporte,Beverage And Tobacco Product Mfg,4,41.5490215,-86.7423662
Laporte,Wholesale Elec. Markets & Agents & Brokers,21,41.5490215,-86.7423662
Laporte,Chemical Manufacturing,9,41.5490215,-86.7423662
Laporte,Wood Product Manufacturing,2,41.5490215,-86.7423662
Laporte,Motion Picture & Sound Recording Industries,2,41.5490215,-86.7423662
Laporte,Furniture And Related Product Mfg,4,41.5490215,-86.7423662
Laporte,Heavy And Civil Engineering Construction,18,41.5490215,-86.7423662
Laporte,Primary Metal Manufacturing,7,41.5490215,-86.7423662
Laporte,"Museums, Historical Sites, And Similar Institutions",2,41.5490215,-86.7423662
Laporte,"Securities, Commodity Contracts, And Other",16,41.5490215,-86.7423662
Laporte,Internet Services,1,41.5490215,-86.7423662
Laporte,Bldg. Mat. & Garden Equip. & Supp. Dealers,29,41.5490215,-86.7423662
Laporte,Textile Mills,2,41.5490215,-86.7423662
Laporte,Printing And Related Support Activities,6,41.5490215,-86.7423662
Laporte,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",60,41.5490215,-86.7423662
Laporte,Petroleum And Coal Products Mfg,2,41.5490215,-86.7423662
Laporte,Waste Mgt. & Remediation Services,8,41.5490215,-86.7423662
Laporte,Food Manufacturing,13,41.5490215,-86.7423662
Laporte,Miscellaneous Store Retailers,30,41.5490215,-86.7423662
Laporte,Postal Service,1,41.5490215,-86.7423662
Laporte,Paper Manufacturing,4,41.5490215,-86.7423662
Laporte,"Amusement, Gambling, And Recreation Industries",28,41.5490215,-86.7423662
Laporte,Furniture And Home Furnishings Stores,14,41.5490215,-86.7423662
Laporte,Information,17,41.5490215,-86.7423662
Laporte,Clothing And Clothing Accessories Stores,80,41.5490215,-86.7423662
Laporte,Hospitals,2,41.5490215,-86.7423662
Laporte,Fabricated Metal Product Mfg,33,41.5490215,-86.7423662
Laporte,Motor Vehicle And Parts Dealers,46,41.5490215,-86.7423662
Laporte,Publishing Industries (Except Internet),4,41.5490215,-86.7423662
Laporte,Air Transportation,3,41.5490215,-86.7423662
Laporte,Mining (Except Oil And Gas),3,41.5490215,-86.7423662
Laporte,Support Activities For Agriculture & Forestry,5,41.5490215,-86.7423662
Laporte,Nonstore Retailers,14,41.5490215,-86.7423662
Laporte,Educational Services,15,41.5490215,-86.7423662
Laporte,Support Activities For Transportation,12,41.5490215,-86.7423662
Laporte,Sporting & Music Stores,16,41.5490215,-86.7423662
Laporte,Nonmetallic Mineral Product Mfg,7,41.5490215,-86.7423662
Laporte,Electronics And Appliance Stores,15,41.5490215,-86.7423662
Lawrence,Wood Product Manufacturing,2,38.8411629,-86.4834512
Lawrence,Mining (Except Oil And Gas),11,38.8411629,-86.4834512
Lawrence,Forestry And Logging,4,38.8411629,-86.4834512
Lawrence,Health And Personal Care Stores,14,38.8411629,-86.4834512
Lawrence,Machinery Manufacturing,8,38.8411629,-86.4834512
Lawrence,Information,13,38.8411629,-86.4834512
Lawrence,Plastics And Rubber Products Mfg,3,38.8411629,-86.4834512
Lawrence,Apparel Manufacturing,2,38.8411629,-86.4834512
Lawrence,Utilities,5,38.8411629,-86.4834512
Lawrence,Publishing Industries (Except Internet),2,38.8411629,-86.4834512
Lawrence,Hospitals,3,38.8411629,-86.4834512
Lawrence,Computer And Electronic Product Mfg,1,38.8411629,-86.4834512
Lawrence,Telecommunications,5,38.8411629,-86.4834512
Lawrence,Management Of Companies And Enterprises,2,38.8411629,-86.4834512
Lawrence,Mining,12,38.8411629,-86.4834512
Lawrence,Pipeline Transportation,1,38.8411629,-86.4834512
Lawrence,Nonmetallic Mineral Product Mfg,11,38.8411629,-86.4834512
Lawrence,Waste Mgt. & Remediation Services,3,38.8411629,-86.4834512
Lawrence,Chemical Manufacturing,2,38.8411629,-86.4834512
Lawrence,Miscellaneous Manufacturing,2,38.8411629,-86.4834512
Lawrence,"Funds, Trusts, And Other Financial Vehicles",1,38.8411629,-86.4834512
Lawrence,Food Manufacturing,1,38.8411629,-86.4834512
Lawrence,Bldg. Mat. & Garden Equip. & Supp. Dealers,9,38.8411629,-86.4834512
Lawrence,Primary Metal Manufacturing,3,38.8411629,-86.4834512
Lawrence,Nonstore Retailers,9,38.8411629,-86.4834512
Lawrence,"Performing Arts, Spectator Sports, And Related Industries",1,38.8411629,-86.4834512
Lawrence,Printing And Related Support Activities,2,38.8411629,-86.4834512
Lawrence,Broadcasting (Except Internet),2,38.8411629,-86.4834512
Lawrence,Educational Services,5,38.8411629,-86.4834512
Lawrence,Electronics And Appliance Stores,2,38.8411629,-86.4834512
Lawrence,Sporting & Music Stores,7,38.8411629,-86.4834512
Lawrence,Fabricated Metal Product Mfg,15,38.8411629,-86.4834512
Lawrence,Miscellaneous Store Retailers,15,38.8411629,-86.4834512
Lawrence,"Museums, Historical Sites, And Similar Institutions",1,38.8411629,-86.4834512
Lawrence,Support Activities For Mining,1,38.8411629,-86.4834512
Lawrence,Wholesale Elec. Markets & Agents & Brokers,3,38.8411629,-86.4834512
Lawrence,Clothing And Clothing Accessories Stores,11,38.8411629,-86.4834512
Lawrence,Furniture And Home Furnishings Stores,5,38.8411629,-86.4834512
Lawrence,Motor Vehicle And Parts Dealers,22,38.8411629,-86.4834512
Lawrence,"Amusement, Gambling, And Recreation Industries",10,38.8411629,-86.4834512
Lawrence,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",18,38.8411629,-86.4834512
Lawrence,Heavy And Civil Engineering Construction,8,38.8411629,-86.4834512
Lawrence,Motion Picture & Sound Recording Industries,4,38.8411629,-86.4834512
Lawrence,Crop Production,2,38.8411629,-86.4834512
Lawrence,Beverage And Tobacco Product Mfg,2,38.8411629,-86.4834512
Lawrence,Support Activities For Transportation,4,38.8411629,-86.4834512
Lawrence,Transit And Ground Passenger Trans.,1,38.8411629,-86.4834512
Lawrence,Accommodation,10,38.8411629,-86.4834512
Lawrence,"Securities, Commodity Contracts, And Other",8,38.8411629,-86.4834512
Lawrence,"Arts, Entertainment, And Recreation",12,38.8411629,-86.4834512
Madison,Mining (Except Oil And Gas),2,40.1616556,-85.7193452
Madison,Support Activities For Mining,1,40.1616556,-85.7193452
Madison,Warehousing And Storage,4,40.1616556,-85.7193452
Madison,Paper Manufacturing,2,40.1616556,-85.7193452
Madison,Clothing And Clothing Accessories Stores,16,40.1616556,-85.7193452
Madison,Nonstore Retailers,14,40.1616556,-85.7193452
Madison,Internet Services,3,40.1616556,-85.7193452
Madison,Plastics And Rubber Products Mfg,4,40.1616556,-85.7193452
Madison,"Performing Arts, Spectator Sports, And Related Industries",11,40.1616556,-85.7193452
Madison,Accommodation,15,40.1616556,-85.7193452
Madison,Fabricated Metal Product Mfg,24,40.1616556,-85.7193452
Madison,Wholesale Elec. Markets & Agents & Brokers,13,40.1616556,-85.7193452
Madison,Information,24,40.1616556,-85.7193452
Madison,Management Of Companies And Enterprises,16,40.1616556,-85.7193452
Madison,Bldg. Mat. & Garden Equip. & Supp. Dealers,14,40.1616556,-85.7193452
Madison,Hospitals,4,40.1616556,-85.7193452
Madison,"Museums, Historical Sites, And Similar Institutions",2,40.1616556,-85.7193452
Madison,Computer And Electronic Product Mfg,5,40.1616556,-85.7193452
Madison,Textile Mills,1,40.1616556,-85.7193452
Madison,Health And Personal Care Stores,33,40.1616556,-85.7193452
Madison,Miscellaneous Manufacturing,6,40.1616556,-85.7193452
Madison,Animal Production,2,40.1616556,-85.7193452
Madison,Electric,1,40.1616556,-85.7193452
Madison,Furniture And Related Product Mfg,10,40.1616556,-85.7193452
Madison,Beverage And Tobacco Product Mfg,4,40.1616556,-85.7193452
Madison,Wood Product Manufacturing,3,40.1616556,-85.7193452
Madison,Support Activities For Transportation,7,40.1616556,-85.7193452
Madison,Crop Production,19,40.1616556,-85.7193452
Madison,Waste Mgt. & Remediation Services,4,40.1616556,-85.7193452
Madison,Printing And Related Support Activities,6,40.1616556,-85.7193452
Madison,"Securities, Commodity Contracts, And Other",22,40.1616556,-85.7193452
Madison,Mining,3,40.1616556,-85.7193452
Madison,Leather And Allied Product Manufacturing,1,40.1616556,-85.7193452
Madison,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",42,40.1616556,-85.7193452
Madison,Broadcasting (Except Internet),1,40.1616556,-85.7193452
Madison,Heavy And Civil Engineering Construction,12,40.1616556,-85.7193452
Madison,Nonmetallic Mineral Product Mfg,4,40.1616556,-85.7193452
Madison,Miscellaneous Store Retailers,38,40.1616556,-85.7193452
Madison,Chemical Manufacturing,3,40.1616556,-85.7193452
Madison,"Amusement, Gambling, And Recreation Industries",18,40.1616556,-85.7193452
Madison,Furniture And Home Furnishings Stores,10,40.1616556,-85.7193452
Madison,Other Information Services,1,40.1616556,-85.7193452
Madison,Machinery Manufacturing,18,40.1616556,-85.7193452
Madison,Food Manufacturing,9,40.1616556,-85.7193452
Madison,Textile Product Mills,2,40.1616556,-85.7193452
Madison,"Funds, Trusts, And Other Financial Vehicles",1,40.1616556,-85.7193452
Madison,Utilities,2,40.1616556,-85.7193452
Madison,Transit And Ground Passenger Trans.,5,40.1616556,-85.7193452
Madison,"Arts, Entertainment, And Recreation",31,40.1616556,-85.7193452
Madison,Forestry And Logging,1,40.1616556,-85.7193452
Madison,Publishing Industries (Except Internet),10,40.1616556,-85.7193452
Madison,Sporting & Music Stores,13,40.1616556,-85.7193452
Madison,Telecommunications,5,40.1616556,-85.7193452
Madison,Couriers And Messengers,2,40.1616556,-85.7193452
Madison,Motor Vehicle And Parts Dealers,41,40.1616556,-85.7193452
Madison,Educational Services,26,40.1616556,-85.7193452
Madison,Electronics And Appliance Stores,11,40.1616556,-85.7193452
Madison,Primary Metal Manufacturing,4,40.1616556,-85.7193452
Madison,Motion Picture & Sound Recording Industries,4,40.1616556,-85.7193452
Marion,"Performing Arts, Spectator Sports, And Related Industries",167,39.7817091,-86.1384719
Marion,Information,362,39.7817091,-86.1384719
Marion,Scenic And Sightseeing Transportation,7,39.7817091,-86.1384719
Marion,"Museums, Historical Sites, And Similar Institutions",9,39.7817091,-86.1384719
Marion,Primary Metal Manufacturing,7,39.7817091,-86.1384719
Marion,Textile Mills,4,39.7817091,-86.1384719
Marion,Internet Services,50,39.7817091,-86.1384719
Marion,Hospitals,23,39.7817091,-86.1384719
Marion,Electric,17,39.7817091,-86.1384719
Marion,Management Of Companies And Enterprises,215,39.7817091,-86.1384719
Marion,Crop Production,13,39.7817091,-86.1384719
Marion,Paper Manufacturing,23,39.7817091,-86.1384719
Marion,Clothing And Clothing Accessories Stores,339,39.7817091,-86.1384719
Marion,Computer And Electronic Product Mfg,39,39.7817091,-86.1384719
Marion,Motion Picture & Sound Recording Industries,98,39.7817091,-86.1384719
Marion,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),6,39.7817091,-86.1384719
Marion,"Fishing, Hunting And Trapping",1,39.7817091,-86.1384719
Marion,"Amusement, Gambling, And Recreation Industries",175,39.7817091,-86.1384719
Marion,Food Manufacturing,62,39.7817091,-86.1384719
Marion,Petroleum And Coal Products Mfg,7,39.7817091,-86.1384719
Marion,Air Transportation,17,39.7817091,-86.1384719
Marion,Textile Product Mills,30,39.7817091,-86.1384719
Marion,Miscellaneous Store Retailers,305,39.7817091,-86.1384719
Marion,Nonstore Retailers,133,39.7817091,-86.1384719
Marion,Miscellaneous Manufacturing,83,39.7817091,-86.1384719
Marion,Other Information Services,29,39.7817091,-86.1384719
Marion,Water Transportation,2,39.7817091,-86.1384719
Marion,Support Activities For Mining,3,39.7817091,-86.1384719
Marion,"Funds, Trusts, And Other Financial Vehicles",4,39.7817091,-86.1384719
Marion,Motor Vehicle And Parts Dealers,330,39.7817091,-86.1384719
Marion,Postal Service,2,39.7817091,-86.1384719
Marion,Furniture And Related Product Mfg,32,39.7817091,-86.1384719
Marion,Bldg. Mat. & Garden Equip. & Supp. Dealers,154,39.7817091,-86.1384719
Marion,"Securities, Commodity Contracts, And Other",349,39.7817091,-86.1384719
Marion,Beverage And Tobacco Product Mfg,34,39.7817091,-86.1384719
Marion,Fabricated Metal Product Mfg,205,39.7817091,-86.1384719
Marion,Chemical Manufacturing,54,39.7817091,-86.1384719
Marion,Health And Personal Care Stores,321,39.7817091,-86.1384719
Marion,Nonmetallic Mineral Product Mfg,32,39.7817091,-86.1384719
Marion,Telecommunications,77,39.7817091,-86.1384719
Marion,Wholesale Elec. Markets & Agents & Brokers,384,39.7817091,-86.1384719
Marion,Plastics And Rubber Products Mfg,34,39.7817091,-86.1384719
Marion,Couriers And Messengers,86,39.7817091,-86.1384719
Marion,"Arts, Entertainment, And Recreation",350,39.7817091,-86.1384719
Marion,Furniture And Home Furnishings Stores,137,39.7817091,-86.1384719
Marion,Mining,10,39.7817091,-86.1384719
Marion,Utilities,18,39.7817091,-86.1384719
Marion,Wood Product Manufacturing,20,39.7817091,-86.1384719
Marion,Educational Services,361,39.7817091,-86.1384719
Marion,Broadcasting (Except Internet),33,39.7817091,-86.1384719
Marion,Waste Mgt. & Remediation Services,76,39.7817091,-86.1384719
Marion,Printing And Related Support Activities,124,39.7817091,-86.1384719
Marion,Animal Production,4,39.7817091,-86.1384719
Marion,Accommodation,188,39.7817091,-86.1384719
Marion,Heavy And Civil Engineering Construction,91,39.7817091,-86.1384719
Marion,Mining (Except Oil And Gas),7,39.7817091,-86.1384719
Marion,Pipeline Transportation,5,39.7817091,-86.1384719
Marion,Apparel Manufacturing,11,39.7817091,-86.1384719
Marion,Support Activities For Agriculture & Forestry,5,39.7817091,-86.1384719
Marion,Support Activities For Transportation,121,39.7817091,-86.1384719
Marion,Sporting & Music Stores,150,39.7817091,-86.1384719
Marion,Warehousing And Storage,72,39.7817091,-86.1384719
Marion,Publishing Industries (Except Internet),75,39.7817091,-86.1384719
Marion,Electronics And Appliance Stores,134,39.7817091,-86.1384719
Marion,Transit And Ground Passenger Trans.,57,39.7817091,-86.1384719
Marion,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",542,39.7817091,-86.1384719
Marion,Machinery Manufacturing,72,39.7817091,-86.1384719
Marshall,Nonmetallic Mineral Product Mfg,4,41.324849,-86.2617613
Marshall,Hospitals,2,41.324849,-86.2617613
Marshall,Furniture And Related Product Mfg,10,41.324849,-86.2617613
Marshall,Textile Product Mills,2,41.324849,-86.2617613
Marshall,Heavy And Civil Engineering Construction,4,41.324849,-86.2617613
Marshall,Wood Product Manufacturing,15,41.324849,-86.2617613
Marshall,Publishing Industries (Except Internet),4,41.324849,-86.2617613
Marshall,Wholesale Elec. Markets & Agents & Brokers,7,41.324849,-86.2617613
Marshall,"Amusement, Gambling, And Recreation Industries",10,41.324849,-86.2617613
Marshall,Crop Production,10,41.324849,-86.2617613
Marshall,Mining,1,41.324849,-86.2617613
Marshall,Miscellaneous Manufacturing,6,41.324849,-86.2617613
Marshall,Miscellaneous Store Retailers,9,41.324849,-86.2617613
Marshall,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,41.324849,-86.2617613
Marshall,Broadcasting (Except Internet),1,41.324849,-86.2617613
Marshall,Information,11,41.324849,-86.2617613
Marshall,Warehousing And Storage,1,41.324849,-86.2617613
Marshall,Furniture And Home Furnishings Stores,6,41.324849,-86.2617613
Marshall,Couriers And Messengers,1,41.324849,-86.2617613
Marshall,Utilities,4,41.324849,-86.2617613
Marshall,Petroleum And Coal Products Mfg,1,41.324849,-86.2617613
Marshall,Mining (Except Oil And Gas),1,41.324849,-86.2617613
Marshall,Chemical Manufacturing,2,41.324849,-86.2617613
Marshall,Management Of Companies And Enterprises,3,41.324849,-86.2617613
Marshall,Animal Production,7,41.324849,-86.2617613
Marshall,Health And Personal Care Stores,13,41.324849,-86.2617613
Marshall,Fabricated Metal Product Mfg,31,41.324849,-86.2617613
Marshall,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",22,41.324849,-86.2617613
Marshall,"Performing Arts, Spectator Sports, And Related Industries",1,41.324849,-86.2617613
Marshall,"Funds, Trusts, And Other Financial Vehicles",1,41.324849,-86.2617613
Marshall,Motor Vehicle And Parts Dealers,24,41.324849,-86.2617613
Marshall,Support Activities For Agriculture & Forestry,2,41.324849,-86.2617613
Marshall,Food Manufacturing,7,41.324849,-86.2617613
Marshall,"Securities, Commodity Contracts, And Other",12,41.324849,-86.2617613
Marshall,Bldg. Mat. & Garden Equip. & Supp. Dealers,20,41.324849,-86.2617613
Marshall,Machinery Manufacturing,13,41.324849,-86.2617613
Marshall,Paper Manufacturing,5,41.324849,-86.2617613
Marshall,Forestry And Logging,1,41.324849,-86.2617613
Marshall,Primary Metal Manufacturing,6,41.324849,-86.2617613
Marshall,"Arts, Entertainment, And Recreation",11,41.324849,-86.2617613
Marshall,Transit And Ground Passenger Trans.,2,41.324849,-86.2617613
Marshall,Printing And Related Support Activities,4,41.324849,-86.2617613
Marshall,Plastics And Rubber Products Mfg,21,41.324849,-86.2617613
Marshall,Telecommunications,4,41.324849,-86.2617613
Marshall,Clothing And Clothing Accessories Stores,11,41.324849,-86.2617613
Marshall,Support Activities For Transportation,2,41.324849,-86.2617613
Marshall,Waste Mgt. & Remediation Services,5,41.324849,-86.2617613
Marshall,Electric,2,41.324849,-86.2617613
Marshall,Nonstore Retailers,11,41.324849,-86.2617613
Marshall,Sporting & Music Stores,6,41.324849,-86.2617613
Marshall,Educational Services,8,41.324849,-86.2617613
Marshall,Electronics And Appliance Stores,6,41.324849,-86.2617613
Marshall,Motion Picture & Sound Recording Industries,2,41.324849,-86.2617613
Marshall,Accommodation,11,41.324849,-86.2617613
Martin,"Securities, Commodity Contracts, And Other",2,38.7080111,-86.8030655
Martin,Forestry And Logging,1,38.7080111,-86.8030655
Martin,Information,4,38.7080111,-86.8030655
Martin,Furniture And Related Product Mfg,2,38.7080111,-86.8030655
Martin,Nonstore Retailers,1,38.7080111,-86.8030655
Martin,Machinery Manufacturing,2,38.7080111,-86.8030655
Martin,Accommodation,1,38.7080111,-86.8030655
Martin,"Amusement, Gambling, And Recreation Industries",2,38.7080111,-86.8030655
Martin,Nonmetallic Mineral Product Mfg,2,38.7080111,-86.8030655
Martin,Bldg. Mat. & Garden Equip. & Supp. Dealers,2,38.7080111,-86.8030655
Martin,Waste Mgt. & Remediation Services,1,38.7080111,-86.8030655
Martin,Motor Vehicle And Parts Dealers,5,38.7080111,-86.8030655
Martin,Crop Production,3,38.7080111,-86.8030655
Martin,Management Of Companies And Enterprises,1,38.7080111,-86.8030655
Martin,Food Manufacturing,2,38.7080111,-86.8030655
Martin,Printing And Related Support Activities,2,38.7080111,-86.8030655
Martin,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",8,38.7080111,-86.8030655
Martin,Miscellaneous Store Retailers,3,38.7080111,-86.8030655
Martin,Animal Production,2,38.7080111,-86.8030655
Martin,Utilities,3,38.7080111,-86.8030655
Martin,"Arts, Entertainment, And Recreation",2,38.7080111,-86.8030655
Martin,Wood Product Manufacturing,2,38.7080111,-86.8030655
Martin,Broadcasting (Except Internet),1,38.7080111,-86.8030655
Martin,Warehousing And Storage,3,38.7080111,-86.8030655
Martin,Publishing Industries (Except Internet),3,38.7080111,-86.8030655
Martin,Health And Personal Care Stores,3,38.7080111,-86.8030655
Martin,Textile Product Mills,1,38.7080111,-86.8030655
Miami,Crop Production,11,40.7695039,-86.0450231
Miami,Heavy And Civil Engineering Construction,2,40.7695039,-86.0450231
Miami,Mining,3,40.7695039,-86.0450231
Miami,Nonmetallic Mineral Product Mfg,3,40.7695039,-86.0450231
Miami,Wood Product Manufacturing,2,40.7695039,-86.0450231
Miami,"Museums, Historical Sites, And Similar Institutions",1,40.7695039,-86.0450231
Miami,Warehousing And Storage,1,40.7695039,-86.0450231
Miami,Support Activities For Agriculture & Forestry,3,40.7695039,-86.0450231
Miami,Forestry And Logging,1,40.7695039,-86.0450231
Miami,Publishing Industries (Except Internet),1,40.7695039,-86.0450231
Miami,Management Of Companies And Enterprises,1,40.7695039,-86.0450231
Miami,Other Information Services,1,40.7695039,-86.0450231
Miami,Transit And Ground Passenger Trans.,0,40.7695039,-86.0450231
Miami,Food Manufacturing,5,40.7695039,-86.0450231
Miami,Miscellaneous Manufacturing,2,40.7695039,-86.0450231
Miami,Beverage And Tobacco Product Mfg,1,40.7695039,-86.0450231
Miami,Hospitals,1,40.7695039,-86.0450231
Miami,Fabricated Metal Product Mfg,5,40.7695039,-86.0450231
Miami,Mining (Except Oil And Gas),3,40.7695039,-86.0450231
Miami,Furniture And Home Furnishings Stores,1,40.7695039,-86.0450231
Miami,Animal Production,9,40.7695039,-86.0450231
Miami,Miscellaneous Store Retailers,7,40.7695039,-86.0450231
Miami,Wholesale Elec. Markets & Agents & Brokers,5,40.7695039,-86.0450231
Miami,Electric,1,40.7695039,-86.0450231
Miami,Chemical Manufacturing,1,40.7695039,-86.0450231
Miami,Textile Product Mills,1,40.7695039,-86.0450231
Miami,Paper Manufacturing,1,40.7695039,-86.0450231
Miami,Printing And Related Support Activities,5,40.7695039,-86.0450231
Miami,Computer And Electronic Product Mfg,2,40.7695039,-86.0450231
Miami,Utilities,3,40.7695039,-86.0450231
Miami,Machinery Manufacturing,2,40.7695039,-86.0450231
Miami,"Amusement, Gambling, And Recreation Industries",4,40.7695039,-86.0450231
Miami,Sporting & Music Stores,4,40.7695039,-86.0450231
Miami,Motion Picture & Sound Recording Industries,1,40.7695039,-86.0450231
Miami,Leather And Allied Product Manufacturing,1,40.7695039,-86.0450231
Miami,Bldg. Mat. & Garden Equip. & Supp. Dealers,9,40.7695039,-86.0450231
Miami,Clothing And Clothing Accessories Stores,3,40.7695039,-86.0450231
Miami,Furniture And Related Product Mfg,3,40.7695039,-86.0450231
Miami,"Arts, Entertainment, And Recreation",5,40.7695039,-86.0450231
Miami,Health And Personal Care Stores,3,40.7695039,-86.0450231
Miami,Nonstore Retailers,5,40.7695039,-86.0450231
Miami,Electronics And Appliance Stores,2,40.7695039,-86.0450231
Miami,"Securities, Commodity Contracts, And Other",4,40.7695039,-86.0450231
Miami,Educational Services,2,40.7695039,-86.0450231
Miami,Information,5,40.7695039,-86.0450231
Miami,Apparel Manufacturing,1,40.7695039,-86.0450231
Miami,Telecommunications,2,40.7695039,-86.0450231
Miami,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",13,40.7695039,-86.0450231
Miami,Motor Vehicle And Parts Dealers,15,40.7695039,-86.0450231
Miami,Waste Mgt. & Remediation Services,5,40.7695039,-86.0450231
Miami,Support Activities For Transportation,2,40.7695039,-86.0450231
Miami,Accommodation,6,40.7695039,-86.0450231
Monroe,"Performing Arts, Spectator Sports, And Related Industries",20,39.1609179,-86.523137
Monroe,"Museums, Historical Sites, And Similar Institutions",1,39.1609179,-86.523137
Monroe,Hospitals,3,39.1609179,-86.523137
Monroe,Heavy And Civil Engineering Construction,14,39.1609179,-86.523137
Monroe,Mining,11,39.1609179,-86.523137
Monroe,Support Activities For Mining,1,39.1609179,-86.523137
Monroe,Support Activities For Agriculture & Forestry,3,39.1609179,-86.523137
Monroe,Scenic And Sightseeing Transportation,1,39.1609179,-86.523137
Monroe,Miscellaneous Manufacturing,16,39.1609179,-86.523137
Monroe,Animal Production,2,39.1609179,-86.523137
Monroe,Textile Product Mills,1,39.1609179,-86.523137
Monroe,"Securities, Commodity Contracts, And Other",38,39.1609179,-86.523137
Monroe,Fabricated Metal Product Mfg,10,39.1609179,-86.523137
Monroe,Transit And Ground Passenger Trans.,7,39.1609179,-86.523137
Monroe,Crop Production,3,39.1609179,-86.523137
Monroe,Textile Mills,1,39.1609179,-86.523137
Monroe,Electric,2,39.1609179,-86.523137
Monroe,Support Activities For Transportation,10,39.1609179,-86.523137
Monroe,Wholesale Elec. Markets & Agents & Brokers,17,39.1609179,-86.523137
Monroe,Wood Product Manufacturing,4,39.1609179,-86.523137
Monroe,Couriers And Messengers,6,39.1609179,-86.523137
Monroe,Computer And Electronic Product Mfg,5,39.1609179,-86.523137
Monroe,Primary Metal Manufacturing,1,39.1609179,-86.523137
Monroe,Internet Services,1,39.1609179,-86.523137
Monroe,Food Manufacturing,11,39.1609179,-86.523137
Monroe,Machinery Manufacturing,4,39.1609179,-86.523137
Monroe,Nonmetallic Mineral Product Mfg,9,39.1609179,-86.523137
Monroe,Utilities,10,39.1609179,-86.523137
Monroe,Waste Mgt. & Remediation Services,11,39.1609179,-86.523137
Monroe,Publishing Industries (Except Internet),15,39.1609179,-86.523137
Monroe,Beverage And Tobacco Product Mfg,6,39.1609179,-86.523137
Monroe,Broadcasting (Except Internet),6,39.1609179,-86.523137
Monroe,Management Of Companies And Enterprises,27,39.1609179,-86.523137
Monroe,"Arts, Entertainment, And Recreation",55,39.1609179,-86.523137
Monroe,Plastics And Rubber Products Mfg,7,39.1609179,-86.523137
Monroe,Motor Vehicle And Parts Dealers,42,39.1609179,-86.523137
Monroe,Forestry And Logging,4,39.1609179,-86.523137
Monroe,Furniture And Home Furnishings Stores,25,39.1609179,-86.523137
Monroe,Mining (Except Oil And Gas),10,39.1609179,-86.523137
Monroe,Miscellaneous Store Retailers,56,39.1609179,-86.523137
Monroe,Chemical Manufacturing,7,39.1609179,-86.523137
Monroe,Printing And Related Support Activities,11,39.1609179,-86.523137
Monroe,Motion Picture & Sound Recording Industries,10,39.1609179,-86.523137
Monroe,Health And Personal Care Stores,39,39.1609179,-86.523137
Monroe,Furniture And Related Product Mfg,5,39.1609179,-86.523137
Monroe,Bldg. Mat. & Garden Equip. & Supp. Dealers,28,39.1609179,-86.523137
Monroe,Accommodation,62,39.1609179,-86.523137
Monroe,"Amusement, Gambling, And Recreation Industries",34,39.1609179,-86.523137
Monroe,Sporting & Music Stores,28,39.1609179,-86.523137
Monroe,Nonstore Retailers,14,39.1609179,-86.523137
Monroe,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",55,39.1609179,-86.523137
Monroe,Telecommunications,11,39.1609179,-86.523137
